lon,lat,date,county,state,cases,height
-99.91473649490759,38.47981967444952,2021-04-06,Ness,Kansas,369,M -1 0 L 0 -0.0369 L 1 0
-88.42920473621054,41.59070547813922,2021-04-06,Kendall,Illinois,12244,M -1 0 L 0 -1.2244 L 1 0
-86.64891404521858,41.28081542385098,2021-04-06,Starke,Indiana,1970,M -1 0 L 0 -0.197 L 1 0
-85.7915369120497,39.522996443480956,2021-04-06,Shelby,Indiana,5684,M -1 0 L 0 -0.5684 L 1 0
-92.59093449583962,37.658670925739216,2021-04-06,Laclede,Missouri,3263,M -1 0 L 0 -0.3263 L 1 0
-93.54781088472377,39.781703869287874,2021-04-06,Livingston,Missouri,1725,M -1 0 L 0 -0.1725 L 1 0
-84.59887988977027,45.02101880937383,2021-04-06,Otsego,Michigan,2118,M -1 0 L 0 -0.2118 L 1 0
-101.04173420734074,40.176197883466,2021-04-06,Hitchcock,Nebraska,254,M -1 0 L 0 -0.0254 L 1 0
-84.61255643378655,44.335454065014034,2021-04-06,Roscommon,Michigan,1560,M -1 0 L 0 -0.156 L 1 0
-94.34615164459927,37.501874807689866,2021-04-06,Barton,Missouri,1164,M -1 0 L 0 -0.1164 L 1 0
-101.20841471165218,34.530348578770884,2021-04-06,Briscoe,Texas,139,M -1 0 L 0 -0.0139 L 1 0
-83.83806809057918,42.253466290604464,2021-04-06,Washtenaw,Michigan,22415,M -1 0 L 0 -2.2415 L 1 0
-85.30853782576824,42.59500059229364,2021-04-06,Barry,Michigan,4430,M -1 0 L 0 -0.443 L 1 0
-107.7495139490116,32.1823289607445,2021-04-06,Luna,New Mexico,3246,M -1 0 L 0 -0.3246 L 1 0
-82.6018493164474,36.71369578344369,2021-04-06,Scott,Virginia,1724,M -1 0 L 0 -0.1724 L 1 0
-71.30682303490039,44.68839764737413,2021-04-06,Coos,New Hampshire,1540,M -1 0 L 0 -0.154 L 1 0
-99.24530015935444,48.68563372099908,2021-04-06,Towner,North Dakota,306,M -1 0 L 0 -0.0306 L 1 0
-94.34051702683863,36.90534441399376,2021-04-06,Newton,Missouri,5262,M -1 0 L 0 -0.5262 L 1 0
-132.93479470920923,57.12124464000215,2021-04-06,Petersburg Borough,Alaska,153,M -1 0 L 0 -0.0153 L 1 0
-97.19485663292284,41.91709555510952,2021-04-06,Stanton,Nebraska,356,M -1 0 L 0 -0.0356 L 1 0
-97.11961125522481,42.209423609880616,2021-04-06,Wayne,Nebraska,1030,M -1 0 L 0 -0.103 L 1 0
-87.55598029956916,45.57867321139363,2021-04-06,Menominee,Michigan,1948,M -1 0 L 0 -0.1948 L 1 0
-97.42517734510915,28.657712538796527,2021-04-06,Goliad,Texas,434,M -1 0 L 0 -0.0434 L 1 0
-97.65615904651594,46.45625243788016,2021-04-06,Ransom,North Dakota,638,M -1 0 L 0 -0.0638 L 1 0
-100.81386858448361,35.400673728497594,2021-04-06,Gray,Texas,2048,M -1 0 L 0 -0.2048 L 1 0
-79.75772032959635,41.40110035461053,2021-04-06,Venango,Pennsylvania,3575,M -1 0 L 0 -0.3575 L 1 0
-100.6810907756028,34.53042986630785,2021-04-06,Hall,Texas,434,M -1 0 L 0 -0.0434 L 1 0
-93.45666811414553,36.747161552893466,2021-04-06,Stone,Missouri,2380,M -1 0 L 0 -0.238 L 1 0
-83.89056884270632,39.69143337900142,2021-04-06,Greene,Ohio,14341,M -1 0 L 0 -1.4341 L 1 0
-93.98513159169882,39.96121777726925,2021-04-06,Daviess,Missouri,738,M -1 0 L 0 -0.0738 L 1 0
-92.14694086012537,40.45224451156938,2021-04-06,Scotland,Missouri,309,M -1 0 L 0 -0.0309 L 1 0
-98.9985059937422,31.77501978469138,2021-04-06,Brown,Texas,4217,M -1 0 L 0 -0.4217 L 1 0
-102.63554568972508,32.74058737081848,2021-04-06,Gaines,Texas,1421,M -1 0 L 0 -0.1421 L 1 0
-97.47891552292685,31.037333955742554,2021-04-06,Bell,Texas,21724,M -1 0 L 0 -2.1724 L 1 0
-117.2737830223461,48.53228869142742,2021-04-06,Pend Oreille,Washington,680,M -1 0 L 0 -0.068 L 1 0
-83.52527463910873,31.457094761146955,2021-04-06,Tift,Georgia,4807,M -1 0 L 0 -0.4807 L 1 0
-100.53791896432755,30.498705479858103,2021-04-06,Sutton,Texas,478,M -1 0 L 0 -0.0478 L 1 0
-79.81270004550704,37.55583532855286,2021-04-06,Botetourt,Virginia,2434,M -1 0 L 0 -0.2434 L 1 0
-94.16794373143358,31.39307861758298,2021-04-06,San Augustine,Texas,555,M -1 0 L 0 -0.0555 L 1 0
-65.97712043414703,18.148783111468425,2021-04-06,San Lorenzo,Puerto Rico,1676,M -1 0 L 0 -0.1676 L 1 0
-66.33624848542128,18.413978908114505,2021-04-06,Vega Alta,Puerto Rico,1896,M -1 0 L 0 -0.1896 L 1 0
-92.67651209356222,46.592172169828494,2021-04-06,Carlton,Minnesota,3178,M -1 0 L 0 -0.3178 L 1 0
-83.15785916515513,29.60882797927994,2021-04-06,Dixie,Florida,1557,M -1 0 L 0 -0.1557 L 1 0
-83.49100593968616,33.5902962380916,2021-04-06,Morgan,Georgia,2188,M -1 0 L 0 -0.2188 L 1 0
-159.7240597931014,67.05258541346518,2021-04-06,Northwest Arctic Borough,Alaska,596,M -1 0 L 0 -0.0596 L 1 0
-103.37672052350578,47.02320534099074,2021-04-06,Billings,North Dakota,53,M -1 0 L 0 -0.0053 L 1 0
-93.41555249221442,46.60830279502565,2021-04-06,Aitkin,Minnesota,1242,M -1 0 L 0 -0.1242 L 1 0
-107.90398890968596,39.599632064443256,2021-04-06,Garfield,Colorado,5497,M -1 0 L 0 -0.5497 L 1 0
-95.29349398237385,38.21410217947053,2021-04-06,Anderson,Kansas,830,M -1 0 L 0 -0.083 L 1 0
-100.2564526821768,33.61664597114971,2021-04-06,King,Texas,11,M -1 0 L 0 -0.0011 L 1 0
-99.00150351531357,35.63865696272051,2021-04-06,Custer,Oklahoma,4058,M -1 0 L 0 -0.4058 L 1 0
-83.15992899394719,40.58764438851707,2021-04-06,Marion,Ohio,8261,M -1 0 L 0 -0.8261 L 1 0
-90.21318228803598,40.9315379220576,2021-04-06,Knox,Illinois,5171,M -1 0 L 0 -0.5171 L 1 0
-83.71235432760284,33.994391685996845,2021-04-06,Barrow,Georgia,9538,M -1 0 L 0 -0.9538 L 1 0
-88.8869783998964,41.34367261263698,2021-04-06,LaSalle,Illinois,11407,M -1 0 L 0 -1.1407 L 1 0
-85.98792922053076,31.402131512255323,2021-04-06,Coffee,Alabama,5393,M -1 0 L 0 -0.5393 L 1 0
-80.43183650334338,27.0774059426794,2021-04-06,Martin,Florida,11530,M -1 0 L 0 -1.153 L 1 0
-93.70655712409925,42.38379969706091,2021-04-06,Hamilton,Iowa,1765,M -1 0 L 0 -0.1765 L 1 0
-93.24068850685211,42.38388692944766,2021-04-06,Hardin,Iowa,1772,M -1 0 L 0 -0.1772 L 1 0
-114.2819529380104,44.2414646880178,2021-04-06,Custer,Idaho,242,M -1 0 L 0 -0.0242 L 1 0
-84.62313415490985,31.52819531942029,2021-04-06,Calhoun,Georgia,578,M -1 0 L 0 -0.0578 L 1 0
-95.51347571184488,42.3870063642278,2021-04-06,Ida,Iowa,881,M -1 0 L 0 -0.0881 L 1 0
-106.38309469616898,37.58211381248294,2021-04-06,Rio Grande,Colorado,760,M -1 0 L 0 -0.076 L 1 0
-93.09930655000798,41.33465308488483,2021-04-06,Marion,Iowa,3528,M -1 0 L 0 -0.3528 L 1 0
-103.80950836588,40.26276593731634,2021-04-06,Morgan,Colorado,2545,M -1 0 L 0 -0.2545 L 1 0
-92.53190940357848,41.6867343645895,2021-04-06,Poweshiek,Iowa,1516,M -1 0 L 0 -0.1516 L 1 0
-89.51389605114669,40.50779326494368,2021-04-06,Tazewell,Illinois,14894,M -1 0 L 0 -1.4894 L 1 0
-104.13729084336045,39.28681002843205,2021-04-06,Elbert,Colorado,1455,M -1 0 L 0 -0.1455 L 1 0
-93.57381816091669,41.684873741344795,2021-04-06,Polk,Iowa,55073,M -1 0 L 0 -5.5073 L 1 0
-84.20414208832453,40.33210928116066,2021-04-06,Shelby,Ohio,4516,M -1 0 L 0 -0.4516 L 1 0
-94.01641443572235,41.33118684516049,2021-04-06,Madison,Iowa,1516,M -1 0 L 0 -0.1516 L 1 0
-81.53204387037935,41.125780872011944,2021-04-06,Summit,Ohio,43976,M -1 0 L 0 -4.3976 L 1 0
-81.8093908260069,27.493053953830987,2021-04-06,Hardee,Florida,2932,M -1 0 L 0 -0.2932 L 1 0
-84.58611877234928,40.85532152391467,2021-04-06,Van Wert,Ohio,2357,M -1 0 L 0 -0.2357 L 1 0
-84.166087257661,39.426542763316625,2021-04-06,Warren,Ohio,23555,M -1 0 L 0 -2.3555 L 1 0
-99.76206758717349,29.35731364848621,2021-04-06,Uvalde,Texas,3534,M -1 0 L 0 -0.3534 L 1 0
-83.20864855423517,34.12811997328156,2021-04-06,Madison,Georgia,3174,M -1 0 L 0 -0.3174 L 1 0
-81.49414779860712,40.05190398932521,2021-04-06,Guernsey,Ohio,3023,M -1 0 L 0 -0.3023 L 1 0
-98.08623904383124,29.174587835893902,2021-04-06,Wilson,Texas,4305,M -1 0 L 0 -0.4305 L 1 0
-83.00423032706752,40.27834595019261,2021-04-06,Delaware,Ohio,17630,M -1 0 L 0 -1.763 L 1 0
-81.17898241808977,41.49928336494369,2021-04-06,Geauga,Ohio,6401,M -1 0 L 0 -0.6401 L 1 0
-99.55983061575165,34.934717854232964,2021-04-06,Greer,Oklahoma,571,M -1 0 L 0 -0.0571 L 1 0
-93.29660015736243,44.35427195409836,2021-04-06,Rice,Minnesota,7281,M -1 0 L 0 -0.7281 L 1 0
-92.18580747311684,33.89878545387949,2021-04-06,Cleveland,Arkansas,941,M -1 0 L 0 -0.0941 L 1 0
-83.79846849415968,32.15702349296572,2021-04-06,Dooly,Georgia,1060,M -1 0 L 0 -0.106 L 1 0
-100.5382270074844,30.897307675381402,2021-04-06,Schleicher,Texas,233,M -1 0 L 0 -0.0233 L 1 0
-94.61408252527525,43.97819442928429,2021-04-06,Watonwan,Minnesota,1229,M -1 0 L 0 -0.1229 L 1 0
-98.5012680596656,40.5243262865369,2021-04-06,Adams,Nebraska,2836,M -1 0 L 0 -0.2836 L 1 0
-81.17641312493653,35.922851290220045,2021-04-06,Alexander,North Carolina,4188,M -1 0 L 0 -0.4188 L 1 0
-93.8571227933951,37.723655850499206,2021-04-06,Cedar,Missouri,1092,M -1 0 L 0 -0.1092 L 1 0
-101.73520746751205,34.53036842458937,2021-04-06,Swisher,Texas,794,M -1 0 L 0 -0.0794 L 1 0
-112.3905015681539,47.122190566024585,2021-04-06,Lewis and Clark,Montana,6608,M -1 0 L 0 -0.6608 L 1 0
-93.2857173703564,38.72792337752557,2021-04-06,Pettis,Missouri,5072,M -1 0 L 0 -0.5072 L 1 0
-100.77957456957894,34.07429270886755,2021-04-06,Motley,Texas,90,M -1 0 L 0 -0.009 L 1 0
-114.11989705348283,46.082282739356906,2021-04-06,Ravalli,Montana,2913,M -1 0 L 0 -0.2913 L 1 0
-116.17795495317725,34.84135465537301,2021-04-06,San Bernardino,California,291728,M -1 0 L 0 -29.1728 L 1 0
-82.48041234685111,33.48382374145339,2021-04-06,McDuffie,Georgia,2389,M -1 0 L 0 -0.2389 L 1 0
-135.487846031315,59.11197831255379,2021-04-06,Haines Borough,Alaska,26,M -1 0 L 0 -0.0026 L 1 0
-89.75960102332517,44.89835034836894,2021-04-06,Marathon,Wisconsin,15439,M -1 0 L 0 -1.5439 L 1 0
-161.96297227958465,55.364191644946416,2021-04-06,Aleutians East Borough,Alaska,363,M -1 0 L 0 -0.0363 L 1 0
-153.77384826884278,57.67898674540856,2021-04-06,Kodiak Island Borough,Alaska,1080,M -1 0 L 0 -0.108 L 1 0
-144.50210594987087,61.550721549639185,2021-04-06,Valdez-Cordova Census Area,Alaska,587,M -1 0 L 0 -0.0587 L 1 0
-98.1449823393996,43.674697627889834,2021-04-06,Davison,South Dakota,3130,M -1 0 L 0 -0.313 L 1 0
-119.00732371374993,44.49108664413551,2021-04-06,Grant,Oregon,300,M -1 0 L 0 -0.03 L 1 0
-83.02459358966942,39.64153792881048,2021-04-06,Pickaway,Ohio,8355,M -1 0 L 0 -0.8355 L 1 0
-81.19725773784172,41.16816283085474,2021-04-06,Portage,Ohio,12008,M -1 0 L 0 -1.2008 L 1 0
-84.23425935609126,30.874979606915787,2021-04-06,Grady,Georgia,2063,M -1 0 L 0 -0.2063 L 1 0
-66.94440632494113,18.17181325000159,2021-04-06,Maricao,Puerto Rico,120,M -1 0 L 0 -0.012 L 1 0
-80.00921188617555,38.33111253664534,2021-04-06,Pocahontas,West Virginia,622,M -1 0 L 0 -0.0622 L 1 0
-67.22924721777594,18.335542233569754,2021-04-06,Rincon,Puerto Rico,489,M -1 0 L 0 -0.0489 L 1 0
-95.70749284301341,46.408706000609996,2021-04-06,Otter Tail,Minnesota,5240,M -1 0 L 0 -0.524 L 1 0
-84.31801608924395,34.863898686269295,2021-04-06,Fannin,Georgia,2320,M -1 0 L 0 -0.232 L 1 0
-96.03534189058385,48.06622052920676,2021-04-06,Pennington,Minnesota,1480,M -1 0 L 0 -0.148 L 1 0
-89.27754818836993,39.54605437470607,2021-04-06,Christian,Illinois,3433,M -1 0 L 0 -0.3433 L 1 0
-85.79464967503434,40.84613098834716,2021-04-06,Wabash,Indiana,3433,M -1 0 L 0 -0.3433 L 1 0
-108.26903831381132,38.4025011821511,2021-04-06,Montrose,Colorado,3335,M -1 0 L 0 -0.3335 L 1 0
-90.40471880370094,31.174687309766075,2021-04-06,Pike,Mississippi,3162,M -1 0 L 0 -0.3162 L 1 0
-100.63602483751323,48.23438768313428,2021-04-06,McHenry,North Dakota,620,M -1 0 L 0 -0.062 L 1 0
-91.94977012416622,40.75328009975439,2021-04-06,Van Buren,Iowa,551,M -1 0 L 0 -0.0551 L 1 0
-90.4741385257663,39.64437935462311,2021-04-06,Scott,Illinois,461,M -1 0 L 0 -0.0461 L 1 0
-83.69923025908663,32.8061531324673,2021-04-06,Bibb,Georgia,15472,M -1 0 L 0 -1.5472 L 1 0
-66.14924683322626,18.10478026815471,2021-04-06,Cayey,Puerto Rico,1412,M -1 0 L 0 -0.1412 L 1 0
-84.38818480429116,43.646477037670955,2021-04-06,Midland,Michigan,5864,M -1 0 L 0 -0.5864 L 1 0
-99.31647611577411,38.91440667090236,2021-04-06,Ellis,Kansas,3722,M -1 0 L 0 -0.3722 L 1 0
-100.83349889633456,48.792078256044604,2021-04-06,Bottineau,North Dakota,705,M -1 0 L 0 -0.0705 L 1 0
-85.06587133073744,41.09112753301295,2021-04-06,Allen,Indiana,38233,M -1 0 L 0 -3.8233 L 1 0
-95.79395341854492,39.41667947939315,2021-04-06,Jackson,Kansas,1389,M -1 0 L 0 -0.1389 L 1 0
-91.54459940270773,40.9875169195827,2021-04-06,Henry,Iowa,2846,M -1 0 L 0 -0.2846 L 1 0
-86.46750774051822,40.051102104878474,2021-04-06,Boone,Indiana,6437,M -1 0 L 0 -0.6437 L 1 0
-122.23489464598124,40.125255794591986,2021-04-06,Tehama,California,4794,M -1 0 L 0 -0.4794 L 1 0
-86.04636675874868,40.76920959497579,2021-04-06,Miami,Indiana,3696,M -1 0 L 0 -0.3696 L 1 0
-99.47828653005777,46.45735377077374,2021-04-06,Logan,North Dakota,230,M -1 0 L 0 -0.023 L 1 0
-95.00005068673069,35.906382433862454,2021-04-06,Cherokee,Oklahoma,5558,M -1 0 L 0 -0.5558 L 1 0
-99.84791959785561,43.89570346083124,2021-04-06,Lyman,South Dakota,627,M -1 0 L 0 -0.0627 L 1 0
-95.80910620309668,47.32552051369512,2021-04-06,Mahnomen,Minnesota,480,M -1 0 L 0 -0.048 L 1 0
-90.61202494551387,44.734696384275196,2021-04-06,Clark,Wisconsin,3568,M -1 0 L 0 -0.3568 L 1 0
-100.9070919132694,38.48178531344844,2021-04-06,Scott,Kansas,617,M -1 0 L 0 -0.0617 L 1 0
-95.81116799724656,48.77470040754232,2021-04-06,Roseau,Minnesota,1910,M -1 0 L 0 -0.191 L 1 0
-93.03388021140817,35.44811220087729,2021-04-06,Pope,Arkansas,7881,M -1 0 L 0 -0.7881 L 1 0
-85.54387276771811,46.47040514719394,2021-04-06,Luce,Michigan,1138,M -1 0 L 0 -0.1138 L 1 0
-93.28767891136276,38.295080344465575,2021-04-06,Benton,Missouri,1670,M -1 0 L 0 -0.167 L 1 0
-92.51599326299831,35.58080850935988,2021-04-06,Van Buren,Arkansas,1259,M -1 0 L 0 -0.1259 L 1 0
-76.56188486737086,37.24468868791427,2021-04-06,York,Virginia,3513,M -1 0 L 0 -0.3513 L 1 0
-92.49970574539338,36.93258492753565,2021-04-06,Douglas,Missouri,900,M -1 0 L 0 -0.09 L 1 0
-114.04782778461373,48.29508488894613,2021-04-06,Flathead,Montana,11444,M -1 0 L 0 -1.1444 L 1 0
-101.8157209998915,33.176704917414746,2021-04-06,Lynn,Texas,616,M -1 0 L 0 -0.0616 L 1 0
-91.50787808835136,37.606864647781954,2021-04-06,Dent,Missouri,923,M -1 0 L 0 -0.0923 L 1 0
-99.82018462355636,30.889691941488298,2021-04-06,Menard,Texas,207,M -1 0 L 0 -0.0207 L 1 0
-100.40528896651132,32.30407208858257,2021-04-06,Nolan,Texas,1525,M -1 0 L 0 -0.1525 L 1 0
-91.39959641627559,37.157662527701426,2021-04-06,Shannon,Missouri,593,M -1 0 L 0 -0.0593 L 1 0
-101.04979955027973,31.82794878162543,2021-04-06,Sterling,Texas,107,M -1 0 L 0 -0.0107 L 1 0
-103.71674148217978,37.90222516051644,2021-04-06,Otero,Colorado,1891,M -1 0 L 0 -0.1891 L 1 0
-101.29782723527906,33.1799976895067,2021-04-06,Garza,Texas,398,M -1 0 L 0 -0.0398 L 1 0
-105.16222094674622,38.8818922112876,2021-04-06,Teller,Colorado,1474,M -1 0 L 0 -0.1474 L 1 0
-115.1340736296389,47.67512322999518,2021-04-06,Sanders,Montana,608,M -1 0 L 0 -0.0608 L 1 0
-99.37323799964531,32.29778679041855,2021-04-06,Callahan,Texas,1171,M -1 0 L 0 -0.1171 L 1 0
-100.2543680727958,33.178916175007906,2021-04-06,Stonewall,Texas,156,M -1 0 L 0 -0.0156 L 1 0
-97.88430353013821,35.01583302328216,2021-04-06,Grady,Oklahoma,5809,M -1 0 L 0 -0.5809 L 1 0
-95.21851582180336,33.17488267195431,2021-04-06,Franklin,Texas,707,M -1 0 L 0 -0.0707 L 1 0
-95.8370266840579,32.563600709744726,2021-04-06,Van Zandt,Texas,4135,M -1 0 L 0 -0.4135 L 1 0
-99.83012896565712,40.51453169578675,2021-04-06,Gosper,Nebraska,181,M -1 0 L 0 -0.0181 L 1 0
-97.5967858334083,40.524774473084726,2021-04-06,Fillmore,Nebraska,490,M -1 0 L 0 -0.049 L 1 0
-96.08511978473793,33.123886830672895,2021-04-06,Hunt,Texas,5498,M -1 0 L 0 -0.5498 L 1 0
-95.92770615418554,30.966713370459285,2021-04-06,Madison,Texas,1924,M -1 0 L 0 -0.1924 L 1 0
-97.28597983339016,34.251047402855235,2021-04-06,Carter,Oklahoma,5937,M -1 0 L 0 -0.5937 L 1 0
-78.1597171006344,38.68505373540849,2021-04-06,Rappahannock,Virginia,325,M -1 0 L 0 -0.0325 L 1 0
-86.85348244972737,34.45430387183959,2021-04-06,Morgan,Alabama,14142,M -1 0 L 0 -1.4142 L 1 0
-78.46527670871292,38.2978354174009,2021-04-06,Greene,Virginia,1157,M -1 0 L 0 -0.1157 L 1 0
-151.3911978682669,65.508393633222,2021-04-06,Yukon-Koyukuk Census Area,Alaska,349,M -1 0 L 0 -0.0349 L 1 0
-80.22165562690277,39.853806797549744,2021-04-06,Greene,Pennsylvania,2942,M -1 0 L 0 -0.2942 L 1 0
-91.71870172843089,33.59012805833545,2021-04-06,Drew,Arkansas,1985,M -1 0 L 0 -0.1985 L 1 0
-89.800840841634,33.76980416978739,2021-04-06,Grenada,Mississippi,2534,M -1 0 L 0 -0.2534 L 1 0
-80.56591019774763,37.12229342559942,2021-04-06,Radford city,Virginia,2028,M -1 0 L 0 -0.2028 L 1 0
-93.11136444648619,40.21000352471174,2021-04-06,Sullivan,Missouri,859,M -1 0 L 0 -0.0859 L 1 0
-81.65364983970855,37.37772132988335,2021-04-06,McDowell,West Virginia,1431,M -1 0 L 0 -0.1431 L 1 0
-77.42653190260492,34.729237284993864,2021-04-06,Onslow,North Carolina,15513,M -1 0 L 0 -1.5513 L 1 0
-94.40423135201331,39.601204297770046,2021-04-06,Clinton,Missouri,2036,M -1 0 L 0 -0.2036 L 1 0
-85.62052030145315,30.264770355799186,2021-04-06,Bay,Florida,19484,M -1 0 L 0 -1.9484 L 1 0
-66.11524094793592,18.33884215016935,2021-04-06,Guaynabo,Puerto Rico,4590,M -1 0 L 0 -0.459 L 1 0
-65.88604047086054,18.328638719809796,2021-04-06,Canovanas,Puerto Rico,1916,M -1 0 L 0 -0.1916 L 1 0
-66.33033826089446,18.303251580251477,2021-04-06,Corozal,Puerto Rico,1709,M -1 0 L 0 -0.1709 L 1 0
